BaseVehicleID,YearID,MakeID,ModelID
24952,1952,16,111
24953,1954,16,111
24954,1955,16,111
24955,1956,16,111
24956,1957,16,111
24957,1951,16,5952
24958,1952,16,5952
24959,1953,16,5952
24960,1954,16,5952
24961,1955,16,5952
24962,1959,16,4713
24963,1961,16,4713
24964,1963,16,5953
24965,1965,16,5953
24966,1966,16,5953
24967,1967,16,5953
24968,1951,16,4804
24969,1952,16,4804
24970,1972,16,1928
24971,1973,16,1928
24972,1964,16,5954
24973,1962,16,5954
24974,1967,16,5954
24975,1962,16,1930
24976,1963,16,1930
24977,1966,16,1930
24978,1954,16,5958
24979,1957,16,5958
24980,1972,16,5962
24981,1973,16,5962
24982,1963,486,5959
24983,1965,486,5959
24984,1966,486,5959
24985,1967,486,5959
24986,1969,486,5959
24987,1970,486,5959
24988,1951,453,4774
24989,1971,486,5965
24990,1973,486,5965
24991,1974,486,5965
24992,1955,457,5949
24993,1950,4,5967
24994,1950,4,5968
24995,1950,4,5973
24996,1950,69,4795
24997,1950,95,5980
24998,1950,6,4777
24999,1950,487,5985
25000,1950,487,5986
25001,1950,487,5993
25002,1950,7,4768
25003,1950,54,6066
25004,1950,54,4765
25005,1950,448,6003
25006,1950,448,4762
25007,1950,448,6006
25008,1950,488,43
25009,1950,488,6008
25010,1950,8,6016
25011,1950,11,6021
25012,1951,4,5967
25013,1951,4,5968
25014,1951,69,4795
25015,1951,6,4777
25016,1951,6,4776
25017,1951,487,5984
25018,1951,487,5986
25019,1951,487,5993
25020,1951,54,6066
25021,1951,54,5995
25022,1951,54,6001
25023,1951,448,6004
25024,1951,448,4762
25025,1951,9,44
25026,1951,8,6016
25027,1951,11,6021
25028,1952,4,5968
25029,1952,4,5973
25030,1952,4,5974
25031,1952,69,704
25032,1952,69,4795
25033,1952,69,5976
25034,1952,6,4778
25035,1952,6,4777
25036,1952,6,4776
25037,1952,487,5986
25038,1952,487,583
25039,1952,7,4768
25040,1952,54,6066
25041,1952,54,5995
25042,1952,54,4765
25043,1952,54,6001
25044,1952,54,734
25045,1952,448,6006
25046,1952,448,6007
25047,1952,488,43
25048,1952,9,44
25049,1952,11,6021
25050,1953,4,399
25051,1953,4,5974
25052,1953,69,704
25053,1953,69,4795
25054,1953,6,4778
25055,1953,6,4777
25056,1953,6,4776
25057,1953,487,249
25058,1953,487,5984
25059,1953,7,4768
25060,1953,7,111
25061,1953,7,5997
25062,1953,54,6066
25063,1953,54,5995
25064,1953,54,4765
25065,1953,54,6001
25066,1953,54,734
25067,1953,448,4762
25068,1953,448,6007
25069,1953,488,43
25070,1953,9,44
25071,1953,8,6015
25072,1953,11,6021
25073,1954,4,2404
25074,1954,4,399
25075,1954,69,5976
25076,1954,6,4778
25077,1954,6,4777
25078,1954,6,4776
25079,1954,487,249
25080,1954,487,5988
25081,1954,487,583
25082,1954,7,4768
25083,1954,7,111
25084,1954,7,5997
25085,1954,54,6066
25086,1954,54,5995
25087,1954,54,4765
25088,1954,54,6001
25089,1954,488,43
25090,1954,9,6010
25091,1954,9,44
25092,1954,8,6015
25093,1954,11,6021
25094,1955,4,5960
25095,1955,4,5975
25096,1955,69,704
25097,1955,69,5977
25098,1955,6,4778
25099,1955,6,4777
25100,1955,6,4776
25101,1955,6,5982
25102,1955,487,583
25103,1955,7,4768
25104,1955,7,111
25105,1955,54,6066
25106,1955,54,4765
25107,1955,54,6001
25108,1955,54,734
25109,1955,448,6005
25110,1955,9,6010
25111,1955,9,44
25112,1955,8,6015
25113,1955,11,6021
25114,1956,4,5960
25115,1956,4,5975
25116,1956,69,704
25117,1956,69,5977
25118,1956,6,4776
25119,1956,6,5982
25120,1956,487,5961
25121,1956,487,5983
25122,1956,487,5987
25123,1956,487,5994
25124,1956,7,4768
25125,1956,7,5997
25126,1956,54,6066
25127,1956,54,660
25128,1956,54,4765
25129,1956,54,6000
25130,1956,54,6001
25131,1956,448,704
25132,1956,448,6005
25133,1956,9,44
25134,1956,8,6015
25135,1956,8,6016
25136,1956,11,6021
25137,1957,4,5966
25138,1957,4,5975
25139,1957,69,5977
25140,1957,6,4776
25141,1957,6,5982
25142,1957,6,2039
25143,1957,487,5961
25144,1957,487,5983
25145,1957,487,249
25146,1957,487,5987
25147,1957,54,6066
25148,1957,54,5995
25149,1957,54,4765
25150,1957,54,6000
25151,1957,54,6002
25152,1957,9,6010
25153,1957,9,44
25154,1957,8,6016
25155,1957,8,6017
25156,1957,11,6021
25157,1958,4,5966
25158,1958,4,5960
25159,1958,69,704
25160,1958,6,4776
25161,1958,6,2039
25162,1958,487,5987
25163,1958,54,6066
25164,1958,54,660
25165,1958,54,4765
25166,1958,54,6000
25167,1958,54,734
25168,1958,54,6002
25169,1958,9,6010
25170,1958,8,6016
25171,1958,11,6021
25172,1959,4,4797
25173,1959,69,704
25174,1959,6,4776
25175,1959,6,5982
25176,1959,6,2039
25177,1959,487,5961
25178,1959,487,5983
25179,1959,487,249
25180,1959,54,6066
25181,1959,54,5995
25182,1959,54,660
25183,1959,54,4765
25184,1959,54,6000
25185,1959,54,734
25186,1959,54,6002
25187,1959,9,6011
25188,1959,8,6015
25189,1959,8,6016
25190,1959,11,6021
25191,1960,4,4797
25192,1960,4,5960
25193,1960,69,704
25194,1960,69,5978
25195,1960,6,5981
25196,1960,6,5982
25197,1960,6,2039
25198,1960,487,5991
25199,1960,7,5996
25200,1960,54,6066
25201,1960,54,5995
25202,1960,54,660
25203,1960,54,4765
25204,1960,54,734
25205,1960,54,6002
25206,1960,8,6017
25207,1960,11,6021
25208,1961,4,4797
25209,1961,4,5960
25210,1961,4,5975
25211,1961,69,704
25212,1961,69,5978
25213,1961,6,5981
25214,1961,6,5982
25215,1961,6,2039
25216,1961,487,5991
25217,1961,54,6066
25218,1961,54,5995
25219,1961,54,660
25220,1961,54,4765
25221,1961,54,734
25222,1961,54,6002
25223,1961,37,6009
25224,1961,8,6015
25225,1961,8,6016
25226,1961,8,6017
25227,1961,11,6021
25228,1962,4,4797
25229,1962,69,704
25230,1962,69,5979
25231,1962,6,5981
25232,1962,6,5982
25233,1962,6,2039
25234,1962,487,5991
25235,1962,54,6066
25236,1962,54,5995
25237,1962,37,6009
25238,1962,9,6012
25239,1962,8,6015
25240,1962,11,6021
25241,1963,4,5960
25242,1963,4,5972
25243,1963,69,704
25244,1963,69,5979
25245,1963,6,5981
25246,1963,6,5982
25247,1963,6,2039
25248,1963,487,5991
25249,1963,54,6066
25250,1963,54,5995
25251,1963,54,5998
25252,1963,54,6002
25253,1963,37,6009
25254,1963,9,6013
25255,1963,8,6015
25256,1963,11,6021
25257,1964,4,5960
25258,1964,69,704
25259,1964,6,5982
25260,1964,6,2039
25261,1964,37,6009
25262,1964,38,6014
25263,1964,8,6015
25264,1964,8,6017
25265,1964,8,6018
25266,1964,11,6021
25267,1965,4,5972
25268,1965,69,704
25269,1965,69,5979
25270,1965,6,5981
25271,1965,6,5982
25272,1965,6,2039
25274,1965,487,5989
25275,1965,54,5998
25276,1965,37,6009
25277,1965,9,6013
25278,1965,38,6014
25279,1965,8,6017
25280,1965,8,6018
25281,1965,11,6021
25282,1966,4,5972
25283,1966,69,921
25284,1966,6,5981
25285,1966,6,5982
25286,1966,6,2037
25287,1966,487,5989
25288,1966,54,6066
25289,1966,54,5999
25290,1966,9,6013
25291,1966,38,2212
25292,1966,38,2214
25293,1966,8,6017
25294,1966,8,6018
25295,1966,11,6021
25296,1967,6,5981
25297,1967,6,21450
25298,1967,6,5982
25299,1967,6,2039
25301,1967,54,6066
25302,1967,54,5998
25303,1967,38,6014
25304,1967,8,6017
25305,1967,8,6018
25306,1967,8,6019
25307,1967,11,6021
25308,1968,54,5998
25309,1968,54,5999
25310,1968,8,6017
25311,1968,8,6018
25312,1968,8,6019
25313,1968,11,6021
25314,1969,54,5998
25315,1969,54,5999
25316,1969,8,4713
25317,1969,8,6018
25318,1969,11,6021
25319,1970,54,5998
25320,1970,11,6021
25321,1970,11,50
25322,1971,8,4713
25323,1971,8,6019
25324,1971,11,6021
25325,1971,11,50
25326,1972,8,6019
25327,1972,11,6021
25328,1972,11,50
25329,1973,8,4713
25330,1974,8,4713
25331,1974,8,6019
25332,1974,11,6021
25333,1974,11,50
25334,1951,22,4732
25335,1951,22,4731
25336,1951,28,4724
25337,1951,23,4720
25338,1951,10,6042
25339,1951,65,6043
25340,1951,88,4715
25341,1951,14,6061
25342,1951,14,6062
25343,1952,79,6024
25344,1952,12,6027
25345,1952,22,4732
25346,1952,22,4731
25347,1952,28,4724
25348,1952,23,4720
25349,1952,10,6042
25350,1952,65,6043
25351,1952,88,4715
25352,1952,14,6061
25353,1952,14,6062
25354,1953,79,6024
25355,1953,12,6027
25356,1953,443,5940
25357,1953,22,4732
25358,1953,28,4724
25359,1953,23,4720
25360,1953,10,6042
25361,1953,88,4715
25362,1953,14,6061
25363,1954,79,6024
25364,1954,12,6027
25365,1954,443,5940
25366,1954,22,6033
25367,1954,22,4732
25368,1954,22,6034
25369,1954,28,4724
25370,1954,23,4720
25371,1954,23,6037
25372,1954,10,6042
25373,1954,65,6044
25374,1954,88,6050
25375,1954,88,4715
25376,1955,22,6033
25377,1955,22,4732
25378,1955,22,6034
25379,1955,28,4724
25380,1955,23,4720
25381,1955,10,6041
25382,1955,10,6042
25383,1955,65,6044
25384,1955,14,6063
25385,1956,12,6027
25386,1956,22,6033
25387,1956,22,4732
25388,1956,22,6034
25389,1956,28,4724
25390,1956,28,6035
25391,1956,23,4720
25392,1956,10,6041
25393,1956,10,6042
25394,1957,12,6027
25395,1957,22,6033
25396,1957,22,4732
25397,1957,22,6034
25398,1957,28,4724
25399,1957,28,6035
25400,1957,23,4720
25401,1957,10,6041
25402,1957,10,6042
25403,1957,65,6045
25404,1957,88,6052
25405,1957,14,6064
25406,1958,79,6025
25407,1958,12,6027
25408,1958,22,6033
25409,1958,22,6034
25410,1958,28,6035
25411,1958,23,4720
25412,1958,23,6036
25413,1958,10,6040
25414,1958,10,6041
25415,1958,10,6042
25416,1958,490,6057
25417,1958,439,6065
25418,1959,79,6025
25419,1959,12,6027
25420,1959,22,6033
25421,1959,22,6034
25422,1959,28,6035
25423,1959,23,4720
25424,1959,23,6036
25425,1959,10,6040
25426,1959,65,6046
25427,1959,65,6048
25429,1959,88,6052
25430,1959,490,6057
25431,1959,14,2369
25432,1959,439,6065
25433,1960,64,6023
25434,1960,79,6025
25435,1960,12,6027
25436,1960,22,6033
25437,1960,22,6034
25438,1960,28,6035
25439,1960,23,4720
25440,1960,23,6036
25441,1960,10,973
25442,1960,10,5396
25443,1960,65,6048
25445,1960,490,6057
25446,1960,439,6065
25447,1961,64,6023
25448,1961,79,6025
25449,1961,12,6027
25450,1961,22,6033
25451,1961,22,6034
25452,1961,28,6035
25453,1961,23,4720
25454,1961,23,361
25455,1961,23,6036
25456,1961,10,973
25457,1961,10,5396
25458,1961,65,6048
25460,1961,88,6052
25461,1961,490,6057
25462,1961,439,6065
25463,1962,64,6023
25464,1962,12,6027
25465,1962,22,6033
25466,1962,22,6034
25467,1962,28,6035
25469,1962,23,4720
25470,1962,23,361
25471,1962,23,6036
25472,1962,23,6038
25473,1962,10,973
25474,1962,10,5396
25475,1962,65,6048
25477,1962,490,6057
25478,1962,439,6065
25479,1963,64,6023
25480,1963,79,6026
25481,1963,79,264
25482,1963,489,6028
25483,1963,28,6035
25485,1963,23,6036
25486,1963,10,973
25487,1963,10,5396
25489,1963,88,6052
25490,1963,490,6057
25491,1964,64,4718
25492,1964,64,6023
25493,1964,79,6026
25494,1964,79,2225
25495,1964,79,1101
25496,1964,79,264
25497,1964,12,6027
25498,1964,28,6035
25500,1964,23,361
25501,1964,23,6036
25502,1964,10,5396
25504,1964,490,6057
25505,1965,64,4718
25506,1965,64,6023
25507,1965,79,2225
25508,1965,79,1101
25509,1965,79,264
25510,1965,12,6027
25511,1965,489,6028
25512,1965,489,84
25513,1965,22,2298
25514,1965,28,6035
25516,1965,23,361
25517,1965,23,6036
25518,1965,23,6039
25520,1965,10,5396
25521,1965,65,470
25523,1965,490,6057
25524,1965,490,6058
25525,1966,64,4718
25526,1966,79,2224
25527,1966,79,2225
25528,1966,79,1101
25529,1966,79,264
25530,1966,12,6027
25531,1966,489,84
25532,1966,22,2298
25533,1966,28,6035
25535,1966,23,361
25536,1966,23,6036
25537,1966,23,6039
25538,1966,10,5396
25540,1966,88,6050
25541,1966,88,6052
25542,1966,490,6057
25543,1966,490,6058
25544,1967,64,4718
25545,1967,79,2224
25546,1967,79,2225
25547,1967,79,1101
25548,1967,12,6027
25549,1967,489,6028
25550,1967,489,84
25551,1967,28,6035
25553,1967,10,5396
25555,1967,88,6050
25556,1967,88,6052
25557,1968,64,2273
25558,1968,12,6027
25559,1968,10,5396
25560,1968,13,1069
25561,1968,490,6059
25562,1968,490,6060
25563,1969,64,6022
25564,1969,12,52
25565,1969,489,4719
25566,1969,489,6029
25567,1969,489,6030
25568,1969,489,6031
25569,1969,489,991
25570,1969,489,6032
25571,1969,13,1069
25572,1969,490,6059
25573,1969,490,6060
25574,1970,79,1101
25575,1970,12,51
25576,1970,12,52
25577,1970,489,4719
25578,1970,489,6029
25579,1970,489,6030
25580,1970,489,6031
25581,1970,489,991
25582,1970,489,6032
25583,1970,13,1069
25584,1970,490,6059
25585,1970,490,6060
25587,1971,12,51
25588,1971,12,52
25589,1971,489,4719
25590,1971,489,6029
25591,1971,489,6030
25592,1971,489,6031
25593,1971,489,991
25594,1971,489,6032
25595,1971,490,6059
25596,1971,490,6060
25597,1972,12,51
25598,1972,12,52
25599,1972,489,4719
25600,1972,489,6029
25601,1972,489,6030
25602,1972,489,6031
25603,1972,489,991
25604,1972,489,6032
25605,1973,12,51
25606,1973,12,52
25607,1973,489,6031
25608,1973,490,6054
25609,1973,490,6055
25610,1973,490,6056
25611,1974,12,51
25612,1974,12,52
25613,1974,489,6031
25614,1974,490,6054
25615,1974,490,6055
25616,1974,490,6056
25620,1961,495,6075
25621,1960,495,6075
25622,1962,495,6075
25623,1963,495,6075
25624,1963,495,6076
25625,1964,495,6076
25626,1964,495,6077
25627,1954,495,6078
25628,1955,495,6078
25629,1958,495,6079
25630,1954,495,6080
25631,1955,495,6080
25632,1956,495,6079
25633,1959,495,6081
25634,1958,495,6082
25635,1962,495,6083
25636,1957,495,6079
25637,1963,495,6083
25638,1964,495,6083
25639,1960,495,6081
25640,1961,495,6081
25641,1959,495,6082
25642,1960,495,6082
25643,1961,495,6082
25644,1962,495,6082
25645,1963,495,6082
25646,1954,79,6084
25647,1955,79,6084
25648,1956,79,6084
25649,1957,79,6084
25650,1958,79,6084
25651,1959,79,6084
25652,1960,79,6084
25653,1961,79,6084
25654,1974,79,2223
25655,1960,12,6085
25656,1955,12,6086
25657,1961,12,6087
25658,1968,12,51
25659,1963,12,6088
25660,1961,12,6085
25661,1956,12,6086
25662,1957,12,6086
25663,1958,12,6086
25664,1959,12,6086
25665,1962,12,6087
25666,1963,12,6087
25667,1969,12,51
25668,1964,12,6088
25669,1965,12,6088
25670,1966,12,6088
25671,1967,12,6088
25672,1968,12,6088
25673,1955,10,971
25674,1956,10,971
25675,1957,10,971
25676,1958,10,971
25677,2007,58,749
25678,2006,52,2831
25680,2007,48,6089
25681,2007,53,6090
25682,2007,21,6091
25683,2007,63,837
25684,2007,63,6092
25685,2007,63,2822
25686,2007,63,2730
25687,2007,63,2731
25688,2007,67,877
25689,1955,87,6093
25690,1955,87,6094
25691,1955,87,6095
25692,1955,87,6096
25693,1956,87,6097
25694,1957,87,6097
25695,1958,87,6097
25696,1960,87,6098
25697,1961,87,6098
25698,1962,87,6098
25699,1963,87,6098
25700,1964,87,6098
25701,1958,87,6099
25702,1959,87,6100
25703,1959,87,6099
25704,1950,87,6101
25705,1950,87,6102
25706,1950,87,6103
25707,1950,87,6104
25708,1954,87,6105
25709,1954,87,6106
25710,1954,87,6107
25711,1954,87,6108
25712,1951,87,6101
25713,1952,87,6101
25714,1953,87,6101
25715,1951,87,6102
25716,1952,87,6102
25717,1953,87,6102
25718,1951,87,6103
25719,1952,87,6103
25720,1953,87,6103
25721,1951,87,6104
25722,1952,87,6104
25723,1953,87,6104
25724,2007,27,147
25725,2008,68,2469
25924,2006,39,2422
25925,2000,39,312
25926,2001,39,312
25927,2002,39,312
25928,2006,21,2458
25929,2006,47,2839
25930,1950,40,6132
25931,1950,40,6133
25932,1950,48,6134
25933,1950,71,6135
25934,1950,71,6136
25935,1950,71,6137
25936,1950,71,6138
25937,1950,71,6139
25938,1950,71,6140
25939,1950,71,6141
25940,1950,71,6142
25941,1950,71,6143
25942,1950,71,6144
25943,1950,71,6145
25944,1950,71,6146
25945,1951,40,6147
25946,1951,40,6148
25947,1951,48,6134
25948,1951,71,6135
25949,1951,71,6136
25950,1951,71,6137
25951,1951,71,6138
25952,1951,71,6139
25953,1951,71,6140
25954,1951,71,6141
25955,1951,71,6149
25956,1951,71,6142
25957,1951,71,6150
25958,1951,71,6143
25959,1951,71,6144
25960,1951,71,6145
25961,1951,71,6146
25962,1952,40,6147
25963,1952,40,6148
25964,1952,48,6151
25965,1952,71,6135
25966,1952,71,6136
25967,1952,71,6137
25968,1952,71,6138
25969,1952,71,6139
25970,1952,71,6140
25971,1952,71,6141
25972,1952,71,6149
25973,1952,71,6142
25974,1952,71,6150
25975,1952,71,6143
25976,1952,71,6144
25977,1952,71,6145
25978,1952,71,6146
25979,1952,71,6152
25980,1953,40,6153
25981,1953,48,6154
25982,1953,71,6155
25983,1953,71,6156
25984,1953,71,6157
25985,1953,71,6158
25986,1953,71,6159
25987,1953,71,6160
25988,1953,71,6161
25989,1953,71,6162
25990,1953,71,6163
25991,1953,71,6164
25992,1953,71,6165
25993,1953,71,6166
25994,1953,71,6167
25995,1953,71,6168
25996,1953,71,6169
25997,1953,71,6170
25998,1953,71,6171
25999,1954,40,6172
26000,1954,48,6151
26001,1954,71,6155
26002,1954,71,6156
26003,1954,71,6157
26004,1954,71,6158
26005,1954,71,6159
26006,1954,71,6160
26007,1954,71,6161
26008,1954,71,6162
26009,1954,71,6163
26010,1954,71,6164
26011,1954,71,6165
26012,1954,71,6166
26013,1954,71,6167
26014,1954,71,6168
26015,1954,71,6169
26016,1954,71,6170
26017,1954,71,6171
26018,1955,40,6172
26019,1955,40,6173
26020,1955,48,6174
26021,1955,48,6151
26022,1955,48,6175
26023,1955,48,6176
26024,1955,48,6177
26025,1955,71,6160
26026,1955,71,6161
26027,1955,71,6162
26028,1955,71,6163
26029,1955,71,6164
26030,1955,71,6165
26031,1955,71,6166
26032,1955,71,6167
26033,1955,71,6168
26034,1955,71,6169
26035,1955,71,6170
26036,1955,71,6171
26037,1956,48,6174
26038,1956,48,6178
26039,1956,71,6179
26040,1956,71,6180
26041,1956,71,6181
26042,1956,71,6182
26043,1956,71,6183
26044,1956,71,6184
26045,1956,71,6185
26046,1956,71,6186
26047,1956,71,6187
26048,1956,71,6188
26049,1956,71,6189
26050,1956,71,6190
26051,1956,71,6191
26052,1956,71,6192
26053,1956,42,6193
26054,1956,42,21442
26055,1957,40,6195
26056,1957,40,6196
26057,1957,48,6174
26058,1957,48,6151
26059,1957,48,6175
26060,1957,71,21443
26061,1957,71,6198
26062,1957,71,6199
26063,1957,71,6200
26064,1957,71,6201
26065,1957,71,6202
26066,1957,71,6203
26067,1957,71,6204
26068,1957,71,6205
26069,1957,71,6206
26070,1957,71,6207
26071,1957,71,6208
26072,1957,71,6209
26073,1957,71,6179
26074,1957,71,6180
26075,1957,71,6181
26076,1957,71,6182
26077,1957,71,6183
26078,1957,71,6184
26079,1957,71,6185
26080,1957,71,6186
26081,1957,71,6187
26082,1957,71,6188
26083,1957,71,6189
26084,1957,71,6190
26085,1957,71,6191
26086,1957,71,6192
26087,1957,42,21442
26088,1957,42,2195
26089,1957,42,2196
26090,1958,40,6195
26091,1958,40,6210
26092,1958,40,6211
26093,1958,40,6212
26094,1958,40,6213
26095,1958,48,6174
26096,1958,48,6151
26097,1958,48,6178
26098,1958,48,6176
26099,1958,48,6177
26100,1958,71,21443
26101,1958,71,6198
26102,1958,71,6199
26103,1958,71,6200
26104,1958,71,6201
26105,1958,71,6202
26106,1958,71,6203
26107,1958,71,6204
26108,1958,71,6205
26109,1958,71,6206
26110,1958,71,6207
26111,1958,71,6208
26112,1958,71,6209
26113,1958,42,21442
26114,1958,42,2196
26115,1959,40,6195
26116,1959,40,6210
26117,1959,40,6211
26118,1959,40,6212
26119,1959,40,6213
26120,1959,40,6214
26121,1959,48,6174
26122,1959,48,6151
26123,1959,48,6175
26124,1959,48,6178
26125,1959,71,6205
26126,1959,71,6206
26127,1959,71,6207
26128,1959,71,6208
26129,1959,71,6215
26130,1959,71,6216
26131,1959,71,6217
26132,1959,71,6218
26133,1959,71,6219
26134,1959,71,6220
26135,1959,71,6221
26136,1959,71,6222
26137,1959,42,21442
26138,1959,42,21454
26139,1959,42,2196
26140,1960,48,6223
26141,1960,71,6205
26142,1960,71,6206
26143,1960,71,6207
26144,1960,71,6208
26145,1960,71,6215
26146,1960,71,6216
26147,1960,71,6217
26148,1960,71,6218
26149,1960,71,6219
26150,1960,71,6220
26151,1960,71,6221
26152,1960,71,6222
26153,1960,42,21442
26154,1960,42,21454
26155,1960,42,2196
26156,1961,71,6205
26158,1961,71,6225
26159,1961,71,6226
26160,1961,71,6227
26161,1961,71,6228
26162,1961,71,6229
26163,1961,71,6230
26164,1961,71,6231
26165,1961,71,6232
26166,1961,42,21442
26167,1961,42,2196
26168,1961,42,6233
26169,1962,54,6234
26170,1962,71,6205
26171,1962,71,6225
26172,1962,71,6226
26173,1962,71,6227
26174,1962,71,6228
26175,1962,71,6229
26176,1962,71,6230
26177,1962,71,6231
26178,1962,71,6232
26179,1962,42,21442
26180,1962,42,2196
26181,1962,42,6233
26182,1963,54,6234
26184,1963,71,6205
26185,1963,71,6236
26186,1963,71,6237
26187,1963,71,6238
26188,1963,71,6239
26189,1963,42,21442
26190,1963,42,6240
26191,1963,42,21453
26192,1963,42,6242
26193,1963,42,6243
26194,1963,42,6244
26195,1963,42,6245
26196,1963,42,6246
26197,1963,42,6247
26198,1963,42,6248
26199,1963,42,6249
26200,1964,54,6234
26201,1964,48,2120
26206,1964,71,6236
26207,1964,71,6237
26208,1964,71,6238
26209,1964,71,6239
26210,1964,71,6253
26211,1964,42,21442
26212,1964,42,6240
26213,1964,42,21453
26214,1964,42,6242
26217,1964,42,6256
26218,1964,42,6243
26219,1964,42,6244
26220,1964,42,6245
26221,1964,42,6246
26222,1964,42,6247
26223,1964,42,6248
26224,1964,42,6249
26225,1965,54,6234
26226,1965,48,2120
26227,1965,48,6257
26228,1965,48,2141
26229,1965,71,6205
26230,1965,71,6258
26231,1965,71,6259
26232,1965,71,6260
26233,1965,71,2755
26234,1965,71,6261
26235,1965,42,6240
26236,1965,42,21453
26237,1965,42,6242
26238,1965,42,2200
26239,1965,42,2201
26240,1965,42,2202
26241,1965,42,2203
26242,1965,42,2204
26243,1965,42,2205
26244,1965,42,2206
26246,1966,48,6263
26247,1966,48,2138
26248,1966,71,6264
26249,1966,71,6265
26250,1966,71,6266
26251,1966,71,6267
26252,1966,71,6268
26253,1966,42,6269
26254,1966,42,6270
26255,1966,42,6242
26256,1966,42,2200
26257,1966,42,2201
26258,1966,42,2202
26259,1966,42,2203
26260,1966,42,2204
26261,1966,42,2205
26262,1966,42,2206
26265,1967,71,2144
26266,1967,71,2148
26267,1967,71,2151
26268,1967,71,2155
26269,1967,71,6268
26270,1967,71,2159
26271,1967,42,6269
26272,1967,42,6270
26273,1967,42,2200
26274,1967,42,2201
26275,1967,42,2202
26276,1967,42,2203
26277,1967,42,2204
26278,1967,42,2206
26281,1968,42,6269
26282,1968,42,6270
26283,1970,42,6273
26284,1970,42,6274
26285,1970,42,6275
26286,1971,42,2206
26287,1971,42,6273
26288,1971,42,6274
26289,1971,42,6275
26290,1971,42,6276
26291,1972,42,2198
26292,1972,42,6273
26293,1972,42,6274
26294,1972,42,6275
26295,1972,42,6276
26296,1973,42,2189
26297,1973,42,6273
26298,1973,42,6274
26299,1973,42,6275
26300,1973,42,6276
26301,1961,71,6209
26302,1964,42,6233
26303,1964,42,6277
26304,1963,48,6257
26305,1964,48,6257
26306,1964,48,2141
26395,2008,75,2868
26396,2008,67,2656
26397,2008,67,893
26658,2007,63,815
26814,2007,76,1033
26815,2007,3,6329
26816,2007,31,6330
26817,2007,63,6331
26818,2007,63,824
26819,2007,63,830
26820,2007,63,6332
26821,2008,45,6333
26822,2008,39,264
26823,2008,40,275
26824,2007,40,2424
26825,2007,40,2425
26826,2008,73,991
26827,2008,73,992
26828,2008,72,307
27162,1968,42,355
27163,1969,42,355
27164,1970,42,355
27165,1969,73,951
27166,1969,73,1953
27168,2002,78,1080
27169,1982,7,32
27170,1983,7,32
27171,1999,48,558
27172,1986,38,5851
27173,1987,38,5851
27174,1991,38,6375
27175,1992,38,6375
27176,1993,38,6375
27177,2001,38,242
27178,2002,38,242
27179,1968,63,975
27180,2006,36,222
27181,2006,12,6376
27182,1972,76,2365
27183,1969,27,80
27184,1992,15,75
27185,1992,15,79
27186,1968,52,1878
27187,1969,52,1878
27188,1970,52,1878
27189,1971,52,1878
27190,1950,456,6377
27191,1950,456,6378
27192,1950,501,6379
27193,1950,501,6380
27194,1950,502,6381
27195,1950,502,6382
27196,1950,502,6383
27197,1950,502,6384
27198,1950,455,4794
27199,1950,503,6385
27200,1950,503,6386
27201,1950,454,4780
27202,1950,452,6387
27203,1950,451,6388
27204,1950,451,6389
27205,1950,451,4772
27206,1950,451,4771
27207,1950,451,6390
27208,1950,451,6391
27209,1950,451,6392
27210,1950,451,6393
27211,1950,504,6394
27212,1950,505,4718
27213,1950,505,4767
27214,1950,447,4761
27215,1950,506,6395
27216,1950,507,5876
27217,1950,507,256
27218,1950,507,6396
27219,1950,507,6397
27220,1950,508,6398
27221,1950,508,6399
27222,1950,444,6400
27223,1950,509,4711
27224,1950,510,6401
27225,1950,510,4712
27226,1950,511,4706
27227,1950,511,272
27228,1950,511,6402
27229,1950,86,6403
27230,1950,86,6404
27231,1950,512,6405
27232,1950,512,6406
27233,1950,513,6407
27234,1950,438,6408
27235,1950,438,6409
27236,1950,438,5472
27237,1950,514,6410
27238,1950,514,6411
27239,1950,515,6412
27240,1950,515,6413
27241,1950,516,6414
27244,1950,517,6415
27245,1950,518,6416
27246,1950,518,6417
27247,1951,456,6377
27248,1951,456,6378
27249,1951,501,6379
27250,1951,501,6380
27251,1951,502,6381
27252,1951,502,6382
27253,1951,502,6383
27254,1951,502,6384
27255,1951,455,4794
27256,1951,503,6385
27257,1951,503,6386
27258,1951,454,4780
27259,1951,452,6387
27260,1951,451,6389
27261,1951,451,4772
27262,1951,451,4771
27263,1951,451,6390
27264,1951,451,6418
27265,1951,504,6394
27266,1951,505,4718
27267,1951,505,4767
27268,1951,447,4761
27269,1951,506,6395
27270,1951,507,5876
27271,1951,507,256
27272,1951,507,6396
27273,1951,507,6397
27274,1951,508,6398
27275,1951,508,6399
27276,1951,444,6400
27277,1951,509,6419
27278,1951,510,6401
27279,1951,510,4712
27280,1951,511,4706
27281,1951,511,272
27282,1951,511,6402
27283,1951,86,6403
27284,1951,86,6404
27285,1951,519,6420
27286,1951,519,6421
27287,1951,519,6422
27288,1951,512,6405
27289,1951,512,6406
27290,1951,520,6423
27291,1951,513,6407
27292,1951,438,6424
27293,1951,438,6409
27294,1951,514,6410
27295,1951,514,6411
27296,1951,515,6412
27297,1951,515,6413
27298,1951,516,6414
27301,1951,517,6415
27302,1951,518,6416
27303,1951,518,6417
27304,1952,456,6425
27305,1952,456,6426
27306,1952,456,470
27307,1952,456,6427
27308,1952,456,593
